subject,channel,condition,value
sub-02,E192,pre,9.5506
sub-02,E192,post,7.3222
sub-02,E193,pre,10.9688
sub-02,E193,post,7.0125
sub-02,E194,pre,6.8696
sub-02,E194,post,9.3
sub-02,E195,pre,8.4392
sub-02,E195,post,8.7752
sub-02,E196,pre,8.9144
sub-02,E196,post,6.8939
sub-02,E197,pre,6.5803
sub-02,E197,post,8.6775
sub-02,E198,pre,8.9672
sub-02,E198,post,8.685
sub-02,E199,pre,9.9262
sub-02,E199,post,9.508
sub-02,E200,pre,10.4828
sub-02,E200,post,9.6453
sub-02,E201,pre,6.4893
sub-02,E201,post,11.1411
sub-02,E202,pre,11.3572
sub-02,E202,post,6.847
sub-02,E203,pre,10.465
sub-02,E203,post,11.5276
sub-02,E204,pre,11.3064
sub-02,E204,post,8.2545
sub-02,E205,pre,8.5986
sub-02,E205,post,10.134
sub-02,E206,pre,9.5915
sub-02,E206,post,8.0627
sub-02,E207,pre,8.6906
sub-02,E207,post,9.6857
sub-02,E208,pre,7.2217
sub-02,E208,post,8.5998
sub-02,E209,pre,8.9915
sub-02,E209,post,10.4486
sub-02,E210,pre,7.6816
sub-02,E210,post,10.9904
sub-02,E211,pre,10.8182
sub-02,E211,post,8.867
sub-02,E212,pre,6.8296
sub-02,E212,post,7.7818
sub-02,E213,pre,10.2054
sub-02,E213,post,10.7329
sub-02,E214,pre,8.5557
sub-02,E214,post,7.7161
sub-02,E215,pre,7.2139
sub-02,E215,post,9.4512
sub-02,E216,pre,10.4356
sub-02,E216,post,8.3725
sub-02,E217,pre,8.0492
sub-02,E217,post,7.9547
sub-02,E218,pre,7.3772
sub-02,E218,post,7.7745
sub-02,E219,pre,11.6596
sub-02,E219,post,11.8189
sub-02,E220,pre,8.8058
sub-02,E220,post,11.1891
sub-02,E221,pre,10.4678
sub-02,E221,post,8.1325
sub-02,E222,pre,8.7055
sub-02,E222,post,10.5953
sub-02,E223,pre,8.3063
sub-02,E223,post,10.3405
sub-02,E224,pre,9.5697
sub-02,E224,post,11.5967
sub-02,E225,pre,8.0184
sub-02,E225,post,7.8208
sub-02,E226,pre,11.0712
sub-02,E226,post,7.2978
sub-02,E227,pre,8.0185
sub-02,E227,post,10.0445
sub-02,E228,pre,7.7405
sub-02,E228,post,10.6082
sub-02,E229,pre,8.7605
sub-02,E229,post,10.7109
sub-02,E230,pre,7.0937
sub-02,E230,post,11.7028
sub-02,E231,pre,11.6478
sub-02,E231,post,9.0446
sub-02,E232,pre,7.2106
sub-02,E232,post,10.7637
sub-02,E233,pre,8.5437
sub-02,E233,post,9.3086
sub-02,E234,pre,9.1211
sub-02,E234,post,9.0434
sub-02,E235,pre,9.5769
sub-02,E235,post,11.4282
sub-02,E236,pre,8.5705
sub-02,E236,post,9.3135
sub-02,E237,pre,8.209
sub-02,E237,post,11.579
sub-02,E238,pre,7.0778
sub-02,E238,post,7.9651
sub-02,E239,pre,9.2935
sub-02,E239,post,10.07
sub-02,E240,pre,10.6841
sub-02,E240,post,11.4087
sub-02,E241,pre,7.1473
sub-02,E241,post,10.281
sub-02,E242,pre,8.9249
sub-02,E242,post,11.0678
sub-02,E243,pre,6.6732
sub-02,E243,post,6.5486
sub-02,E244,pre,10.0922
sub-02,E244,post,10.5728
sub-02,E245,pre,7.9647
sub-02,E245,post,10.3434
sub-02,E246,pre,7.5355
sub-02,E246,post,8.7587
sub-02,E247,pre,8.8033
sub-02,E247,post,8.8266
sub-02,E248,pre,5.7466
sub-02,E248,post,8.3344
sub-02,E249,pre,7.1513
sub-02,E249,post,11.1314
sub-02,E250,pre,11.2292
sub-02,E250,post,7.2154
sub-02,E251,pre,7.933
sub-02,E251,post,9.6056
sub-02,E252,pre,8.5518
sub-02,E252,post,8.4326
sub-02,E253,pre,11.1697
sub-02,E253,post,7.3478
sub-02,E254,pre,10.0077
sub-02,E254,post,11.0301
sub-02,E255,pre,8.6697
sub-02,E255,post,9.5369
sub-02,E256,pre,8.1639
sub-02,E256,post,9.8063
sub-03,FidNz,pre,7.3162
sub-03,FidNz,post,9.4802
sub-03,FidT9,pre,11.16
sub-03,FidT9,post,11.2572
sub-03,FidT10,pre,7.3605
sub-03,FidT10,post,11.6167
sub-03,E1,pre,6.6756
sub-03,E1,post,13.7367
sub-03,E2,pre,10.3279
sub-03,E2,post,12.5597
sub-03,E3,pre,8.196
sub-03,E3,post,13.8349
sub-03,E4,pre,10.3476
sub-03,E4,post,9.4418
sub-03,E5,pre,11.2691
sub-03,E5,post,8.2905
sub-03,E6,pre,10.3876
sub-03,E6,post,14.0
sub-03,E7,pre,8.2164
sub-03,E7,post,14.0
sub-03,E8,pre,9.1998
sub-03,E8,post,13.2166
sub-03,E9,pre,10.14
sub-03,E9,post,11.7381
sub-03,E10,pre,9.6696
sub-03,E10,post,12.5611
sub-03,E11,pre,8.8143
sub-03,E11,post,11.1318
sub-03,E12,pre,9.1139
sub-03,E12,post,11.9655
sub-03,E13,pre,6.6121
sub-03,E13,post,11.2608
sub-03,E14,pre,8.4698
sub-03,E14,post,8.9718
sub-03,E15,pre,9.6309
sub-03,E15,post,9.4329
sub-03,E16,pre,8.9158
sub-03,E16,post,8.414
sub-03,E17,pre,6.6305
sub-03,E17,post,9.1903
sub-03,E18,pre,7.3744
sub-03,E18,post,8.5291
sub-03,E19,pre,9.6914
sub-03,E19,post,13.0827
sub-03,E20,pre,11.1135
sub-03,E20,post,14.0
sub-03,E21,pre,8.0706
sub-03,E21,post,11.1978
sub-03,E22,pre,10.0938
sub-03,E22,post,11.4114
sub-03,E23,pre,10.3615
sub-03,E23,post,9.9863
sub-03,E24,pre,9.0979
sub-03,E24,post,12.2719
sub-03,E25,pre,10.0899
sub-03,E25,post,10.7431
sub-03,E26,pre,10.7247
sub-03,E26,post,10.9895
sub-03,E27,pre,9.9462
sub-03,E27,post,13.082
sub-03,E28,pre,9.7181
sub-03,E28,post,11.6636
sub-03,E29,pre,9.3129
sub-03,E29,post,13.0372
sub-03,E30,pre,9.6922
sub-03,E30,post,8.844
sub-03,E31,pre,9.7051
sub-03,E31,post,8.6881
sub-03,E32,pre,10.1881
sub-03,E32,post,13.9883
sub-03,E33,pre,9.1422
sub-03,E33,post,11.5524
sub-03,E34,pre,8.2968
sub-03,E34,post,12.8439
sub-03,E35,pre,6.5629
sub-03,E35,post,8.6451
sub-03,E36,pre,11.4043
sub-03,E36,post,9.1223
sub-03,E37,pre,9.1538
sub-03,E37,post,11.3436
sub-03,E38,pre,8.0328
sub-03,E38,post,12.8207
sub-03,E39,pre,9.9216
sub-03,E39,post,9.5531
sub-03,E40,pre,7.6695
sub-03,E40,post,12.5283
sub-03,E41,pre,7.1364
sub-03,E41,post,9.4165
sub-03,E42,pre,10.0911
sub-03,E42,post,8.0072
sub-03,E43,pre,9.927
sub-03,E43,post,7.4322
sub-03,E44,pre,7.0329
sub-03,E44,post,7.2289
sub-03,E45,pre,8.329
sub-03,E45,post,8.9868
sub-03,E46,pre,9.5961
sub-03,E46,post,10.1531
sub-03,E47,pre,9.3403
sub-03,E47,post,8.1449
sub-03,E48,pre,10.5785
sub-03,E48,post,10.0398
sub-03,E49,pre,6.7108
sub-03,E49,post,6.9568
sub-03,E50,pre,7.3422
sub-03,E50,post,9.8941
sub-03,E51,pre,7.025
sub-03,E51,post,8.2542
sub-03,E52,pre,9.7429
sub-03,E52,post,9.5021
sub-03,E53,pre,9.0827
sub-03,E53,post,7.336
sub-03,E54,pre,6.4717
sub-03,E54,post,7.9989
sub-03,E55,pre,11.3128
sub-03,E55,post,12.0558
sub-03,E56,pre,9.7117
sub-03,E56,post,8.3663
sub-03,E57,pre,6.8751
sub-03,E57,post,6.616
sub-03,E58,pre,7.9548
sub-03,E58,post,9.2686
sub-03,E59,pre,9.8049
sub-03,E59,post,9.9219
sub-03,E60,pre,7.4581
sub-03,E60,post,10.7626
sub-03,E61,pre,10.6262
sub-03,E61,post,6.7212
sub-03,E62,pre,11.3539
sub-03,E62,post,6.9171
sub-03,E63,pre,8.1286
sub-03,E63,post,11.6366
sub-03,E64,pre,10.5019
sub-03,E64,post,8.6137
sub-03,E65,pre,7.8285
sub-03,E65,post,10.6973
sub-03,E66,pre,10.0095
sub-03,E66,post,9.6196
sub-03,E67,pre,8.0361
sub-03,E67,post,8.0377
sub-03,E68,pre,7.6219
sub-03,E68,post,8.9103
sub-03,E69,pre,7.9569
sub-03,E69,post,7.8469
sub-03,E70,pre,10.2003
sub-03,E70,post,7.2799
sub-03,E71,pre,11.2507
sub-03,E71,post,11.6193
sub-03,E72,pre,11.0808
sub-03,E72,post,7.9988
sub-03,E73,pre,10.563
sub-03,E73,post,10.1368
sub-03,E74,pre,7.6651
sub-03,E74,post,8.3926
sub-03,E75,pre,10.7866
sub-03,E75,post,6.8515
sub-03,E76,pre,11.2592
sub-03,E76,post,8.4229
sub-03,E77,pre,6.6061
sub-03,E77,post,10.4644
sub-03,E78,pre,8.9024
sub-03,E78,post,9.9309
sub-03,E79,pre,9.7069
sub-03,E79,post,8.1239
sub-03,E80,pre,8.0737
sub-03,E80,post,10.8728
sub-03,E81,pre,9.0791
sub-03,E81,post,8.6751
sub-03,E82,pre,6.7002
sub-03,E82,post,6.9561
sub-03,E83,pre,7.057
sub-03,E83,post,10.7241
sub-03,E84,pre,11.8124
sub-03,E84,post,8.0338
sub-03,E85,pre,10.0636
sub-03,E85,post,7.6085
sub-03,E86,pre,9.8946
sub-03,E86,post,7.8736
sub-03,E87,pre,7.8133
sub-03,E87,post,8.9674
sub-03,E88,pre,7.6649
sub-03,E88,post,9.7716
sub-03,E89,pre,9.274
sub-03,E89,post,7.5535
sub-03,E90,pre,6.4646
sub-03,E90,post,9.8962
sub-03,E91,pre,8.9402
sub-03,E91,post,7.4895
sub-03,E92,pre,9.78
sub-03,E92,post,6.6384
sub-03,E93,pre,7.6592
sub-03,E93,post,10.8409
sub-03,E94,pre,11.7545
sub-03,E94,post,7.5041
sub-03,E95,pre,10.2259
sub-03,E95,post,9.1763
sub-03,E96,pre,7.2276
sub-03,E96,post,8.5293
sub-03,E97,pre,7.2377
sub-03,E97,post,7.3066
sub-03,E98,pre,8.3673
sub-03,E98,post,11.2633
sub-03,E99,pre,8.3145
sub-03,E99,post,7.351
sub-03,E100,pre,9.4124
sub-03,E100,post,10.2693
sub-03,E101,pre,10.0795
sub-03,E101,post,8.2957
sub-03,E102,pre,10.0341
sub-03,E102,post,7.7726
sub-03,E103,pre,11.9915
sub-03,E103,post,9.6926
sub-03,E104,pre,8.9813
sub-03,E104,post,8.6531
sub-03,E105,pre,11.3716
sub-03,E105,post,7.3619
sub-03,E106,pre,8.3162
sub-03,E106,post,9.9039
sub-03,E107,pre,10.7021
sub-03,E107,post,6.9337
sub-03,E108,pre,6.7843
sub-03,E108,post,6.8875
sub-03,E109,pre,9.5751
sub-03,E109,post,8.9375
sub-03,E110,pre,6.932
sub-03,E110,post,9.2027
sub-03,E111,pre,8.1373
sub-03,E111,post,9.1443
sub-03,E112,pre,9.5115
sub-03,E112,post,8.7832
sub-03,E113,pre,10.1887
sub-03,E113,post,7.114
sub-03,E114,pre,10.8389
sub-03,E114,post,6.8961
sub-03,E115,pre,8.2966
sub-03,E115,post,9.0739
sub-03,E116,pre,10.3178
sub-03,E116,post,7.2117
sub-03,E117,pre,7.3828
sub-03,E117,post,11.3287
sub-03,E118,pre,10.3126
sub-03,E118,post,7.5436
sub-03,E119,pre,8.1007
sub-03,E119,post,11.189
sub-03,E120,pre,10.8865
sub-03,E120,post,8.2108
sub-03,E121,pre,9.3567
sub-03,E121,post,6.8588
sub-03,E122,pre,8.8964
sub-03,E122,post,9.2328
sub-03,E123,pre,7.1394
sub-03,E123,post,9.4944
sub-03,E124,pre,9.2153
sub-03,E124,post,6.8914
sub-03,E125,pre,9.0029
sub-03,E125,post,8.5589
sub-03,E126,pre,11.4564
sub-03,E126,post,9.9333
sub-03,E127,pre,8.7279
sub-03,E127,post,8.24
sub-03,E128,pre,7.921
sub-03,E128,post,6.9542
sub-03,E129,pre,10.7268
sub-03,E129,post,7.1138
sub-03,E130,pre,11.6055
sub-03,E130,post,7.1797
sub-03,E131,pre,10.7879
sub-03,E131,post,8.2001
sub-03,E132,pre,7.9679
sub-03,E132,post,9.7836
sub-03,E133,pre,8.626
sub-03,E133,post,9.2649
sub-03,E134,pre,7.6661
sub-03,E134,post,11.1912
sub-03,E135,pre,6.6772
sub-03,E135,post,8.6954
sub-03,E136,pre,10.5447
sub-03,E136,post,10.7329
sub-03,E137,pre,10.0201
sub-03,E137,post,10.9786
sub-03,E138,pre,9.4777
sub-03,E138,post,8.0195
sub-03,E139,pre,11.9556
sub-03,E139,post,10.529
sub-03,E140,pre,11.7004
sub-03,E140,post,9.8127
sub-03,E141,pre,11.3352
sub-03,E141,post,6.887
sub-03,E142,pre,11.1727
sub-03,E142,post,7.4471
sub-03,E143,pre,11.1667
sub-03,E143,post,7.5294
sub-03,E144,pre,10.4472
sub-03,E144,post,9.9468
sub-03,E145,pre,7.9007
sub-03,E145,post,6.9144
sub-03,E146,pre,9.6622
sub-03,E146,post,7.5157
sub-03,E147,pre,8.1139
sub-03,E147,post,8.7609
sub-03,E148,pre,8.2012
sub-03,E148,post,7.9847
sub-03,E149,pre,10.4076
sub-03,E149,post,11.1093
sub-03,E150,pre,11.0649
sub-03,E150,post,8.5243
sub-03,E151,pre,8.4245
sub-03,E151,post,9.2131
sub-03,E152,pre,11.5749
sub-03,E152,post,6.777
sub-03,E153,pre,9.9932
sub-03,E153,post,7.5021
sub-03,E154,pre,7.4613
sub-03,E154,post,6.8221
sub-03,E155,pre,7.4739
sub-03,E155,post,10.9387
sub-03,E156,pre,9.5738
sub-03,E156,post,9.262
sub-03,E157,pre,6.9369
sub-03,E157,post,7.1503
sub-03,E158,pre,7.155
sub-03,E158,post,11.0365
sub-03,E159,pre,6.762
sub-03,E159,post,8.8535
sub-03,E160,pre,10.2402
sub-03,E160,post,8.1068
sub-03,E161,pre,7.178
sub-03,E161,post,7.3876
sub-03,E162,pre,10.9532
sub-03,E162,post,6.7093
sub-03,E163,pre,8.1218
sub-03,E163,post,8.7062
sub-03,E164,pre,8.3413
sub-03,E164,post,7.6286
sub-03,E165,pre,9.6708
sub-03,E165,post,10.1955
sub-03,E166,pre,11.6409
sub-03,E166,post,10.6034
sub-03,E167,pre,8.6492
sub-03,E167,post,10.7892
sub-03,E168,pre,7.2686
sub-03,E168,post,7.9639
sub-03,E169,pre,10.9458
sub-03,E169,post,7.3461
sub-03,E170,pre,10.4342
sub-03,E170,post,11.598
sub-03,E171,pre,9.9785
sub-03,E171,post,8.0268
sub-03,E172,pre,7.0839
sub-03,E172,post,11.7863
sub-03,E173,pre,10.9232
sub-03,E173,post,8.7103
sub-03,E174,pre,7.619
sub-03,E174,post,9.7011
sub-03,E175,pre,11.1447
sub-03,E175,post,6.7159
sub-03,E176,pre,9.696
sub-03,E176,post,9.6935
sub-03,E177,pre,11.5933
sub-03,E177,post,9.6463
sub-03,E178,pre,6.6308
sub-03,E178,post,7.3427
sub-03,E179,pre,6.1261
sub-03,E179,post,10.7122
sub-03,E180,pre,10.5896
sub-03,E180,post,11.5988
sub-03,E181,pre,6.6702
sub-03,E181,post,9.4937
sub-03,E182,pre,10.8899
sub-03,E182,post,10.9608
sub-03,E183,pre,11.2884
sub-03,E183,post,8.5568
sub-03,E184,pre,7.1155
sub-03,E184,post,7.2207
sub-03,E185,pre,11.4671
sub-03,E185,post,9.9097
sub-03,E186,pre,10.6563
sub-03,E186,post,11.8328
sub-03,E187,pre,9.618
sub-03,E187,post,7.55
sub-03,E188,pre,7.1014
sub-03,E188,post,10.1088
sub-03,E189,pre,8.6887
sub-03,E189,post,11.7022
sub-03,E190,pre,9.7286
sub-03,E190,post,11.3219
sub-03,E191,pre,9.4802
sub-03,E191,post,11.3359
sub-03,E192,pre,7.8111
sub-03,E192,post,11.533
sub-03,E193,pre,7.508
sub-03,E193,post,10.6092
sub-03,E194,pre,9.0865
sub-03,E194,post,8.1794
sub-03,E195,pre,8.377
sub-03,E195,post,7.6338
sub-03,E196,pre,9.4759
sub-03,E196,post,10.6584
sub-03,E197,pre,8.3836
sub-03,E197,post,9.2201
sub-03,E198,pre,10.3222
sub-03,E198,post,9.2568
sub-03,E199,pre,7.1426
sub-03,E199,post,11.0029
sub-03,E200,pre,11.2006
sub-03,E200,post,6.8133
sub-03,E201,pre,9.898
sub-03,E201,post,8.9733
sub-03,E202,pre,9.7246
sub-03,E202,post,9.8226
sub-03,E203,pre,11.7059
sub-03,E203,post,7.8187
sub-03,E204,pre,7.2247
sub-03,E204,post,7.7461
sub-03,E205,pre,10.0706
sub-03,E205,post,10.1103
sub-03,E206,pre,7.73
sub-03,E206,post,6.7905
sub-03,E207,pre,7.5761
sub-03,E207,post,8.6123
sub-03,E208,pre,9.8405
sub-03,E208,post,9.5315
sub-03,E209,pre,8.0241
sub-03,E209,post,8.629
sub-03,E210,pre,8.5531
sub-03,E210,post,8.9987
sub-03,E211,pre,6.9039
sub-03,E211,post,9.1688
sub-03,E212,pre,8.9001
sub-03,E212,post,9.282
sub-03,E213,pre,7.2913
sub-03,E213,post,7.5029
sub-03,E214,pre,9.9858
sub-03,E214,post,7.077
sub-03,E215,pre,11.0684
sub-03,E215,post,9.1635
sub-03,E216,pre,10.9067
sub-03,E216,post,8.9078
sub-03,E217,pre,9.2373
sub-03,E217,post,11.2714
sub-03,E218,pre,11.4737
sub-03,E218,post,10.5314
sub-03,E219,pre,10.9262
sub-03,E219,post,10.3116
sub-03,E220,pre,10.6378
sub-03,E220,post,7.7162
sub-03,E221,pre,10.7332
sub-03,E221,post,7.3218
sub-03,E222,pre,9.2077
sub-03,E222,post,12.0171
sub-03,E223,pre,8.074
sub-03,E223,post,11.3386
sub-03,E224,pre,8.695
sub-03,E224,post,8.7412
sub-03,E225,pre,8.8557
sub-03,E225,post,10.9322
sub-03,E226,pre,9.1025
sub-03,E226,post,8.5877
sub-03,E227,pre,9.8158
sub-03,E227,post,10.668
sub-03,E228,pre,9.5462
sub-03,E228,post,7.2377
sub-03,E229,pre,7.8951
sub-03,E229,post,8.2302
sub-03,E230,pre,9.2694
sub-03,E230,post,6.4119
sub-03,E231,pre,9.9798
sub-03,E231,post,10.4048
sub-03,E232,pre,8.8839
sub-03,E232,post,8.4144
sub-03,E233,pre,11.3256
sub-03,E233,post,6.9416
sub-03,E234,pre,7.9779
sub-03,E234,post,9.0342
sub-03,E235,pre,11.1912
sub-03,E235,post,7.5186
sub-03,E236,pre,10.7034
sub-03,E236,post,7.9213
sub-03,E237,pre,7.336
sub-03,E237,post,7.4533
sub-03,E238,pre,10.4253
sub-03,E238,post,10.9638
sub-03,E239,pre,7.2458
sub-03,E239,post,8.0065
sub-03,E240,pre,11.1252
sub-03,E240,post,11.2654
sub-03,E241,pre,11.0841
sub-03,E241,post,11.1044
sub-03,E242,pre,10.7473
sub-03,E242,post,9.6803
sub-03,E243,pre,9.3792
sub-03,E243,post,10.0306
sub-03,E244,pre,9.1027
sub-03,E244,post,10.2106
sub-03,E245,pre,9.9559
sub-03,E245,post,8.7703
sub-03,E246,pre,10.8333
sub-03,E246,post,10.5327
sub-03,E247,pre,7.0934
sub-03,E247,post,9.1402
sub-03,E248,pre,9.9253
sub-03,E248,post,10.0769
sub-03,E249,pre,6.3291
sub-03,E249,post,10.1304
sub-03,E250,pre,11.4139
sub-03,E250,post,10.0932
sub-03,E251,pre,8.2027
sub-03,E251,post,10.9661
sub-03,E252,pre,10.3043
sub-03,E252,post,9.2097
sub-03,E253,pre,7.6547
sub-03,E253,post,8.7282
sub-03,E254,pre,8.7435
sub-03,E254,post,7.2693
sub-03,E255,pre,10.6731
sub-03,E255,post,8.3279
sub-03,E256,pre,7.9142
sub-03,E256,post,6.9624
sub-04,FidNz,pre,9.158
sub-04,FidNz,post,11.4078
sub-04,FidT9,pre,8.3762
sub-04,FidT9,post,11.4539
sub-04,FidT10,pre,11.7287
sub-04,FidT10,post,10.717
sub-04,E1,pre,11.161
sub-04,E1,post,14.0
sub-04,E2,pre,9.1814
sub-04,E2,post,9.4251
sub-04,E3,pre,11.4194
sub-04,E3,post,11.1539
sub-04,E4,pre,11.2029
sub-04,E4,post,13.3337
sub-04,E5,pre,8.7016
sub-04,E5,post,10.0467
sub-04,E6,pre,11.6612
sub-04,E6,post,11.1099
sub-04,E7,pre,9.8215
sub-04,E7,post,14.0
sub-04,E8,pre,8.8713
sub-04,E8,post,11.6159
sub-04,E9,pre,10.8337
sub-04,E9,post,14.0
sub-04,E10,pre,11.862
sub-04,E10,post,11.6009
sub-04,E11,pre,8.798
sub-04,E11,post,11.3081
sub-04,E12,pre,10.2228
sub-04,E12,post,12.1013
sub-04,E13,pre,10.6135
sub-04,E13,post,10.5403
sub-04,E14,pre,11.3311
sub-04,E14,post,10.6815
sub-04,E15,pre,8.1405
sub-04,E15,post,13.6097
sub-04,E16,pre,9.981
sub-04,E16,post,10.0683
sub-04,E17,pre,9.7005
sub-04,E17,post,14.0
sub-04,E18,pre,8.7284
sub-04,E18,post,13.5195
sub-04,E19,pre,10.1613
sub-04,E19,post,10.3271
sub-04,E20,pre,11.1905
sub-04,E20,post,12.9957
sub-04,E21,pre,9.5296
sub-04,E21,post,14.0
sub-04,E22,pre,12.78
sub-04,E22,post,12.4803
sub-04,E23,pre,11.5028
sub-04,E23,post,13.1192
sub-04,E24,pre,7.6079
sub-04,E24,post,14.0
sub-04,E25,pre,12.9633
sub-04,E25,post,14.0
sub-04,E26,pre,9.443
sub-04,E26,post,11.6193
sub-04,E27,pre,11.3552
sub-04,E27,post,13.5691
sub-04,E28,pre,8.8772
sub-04,E28,post,12.8113
sub-04,E29,pre,11.4081
sub-04,E29,post,10.1793
sub-04,E30,pre,8.8699
sub-04,E30,post,11.504
sub-04,E31,pre,8.9917
sub-04,E31,post,9.6372
sub-04,E32,pre,9.8084
sub-04,E32,post,10.3516
sub-04,E33,pre,11.0826
sub-04,E33,post,10.2562
sub-04,E34,pre,8.1188
sub-04,E34,post,10.8757
sub-04,E35,pre,9.9782
sub-04,E35,post,9.9296
sub-04,E36,pre,11.4854
sub-04,E36,post,11.5169
sub-04,E37,pre,7.9328
sub-04,E37,post,14.0
sub-04,E38,pre,9.5055
sub-04,E38,post,13.427
sub-04,E39,pre,8.8437
sub-04,E39,post,12.8758
sub-04,E40,pre,11.5585
sub-04,E40,post,14.0
sub-04,E41,pre,11.3039
sub-04,E41,post,8.1163
sub-04,E42,pre,9.8056
sub-04,E42,post,10.6792
sub-04,E43,pre,8.4895
sub-04,E43,post,9.4819
sub-04,E44,pre,11.5147
sub-04,E44,post,12.2851
sub-04,E45,pre,12.3192
sub-04,E45,post,8.2819
sub-04,E46,pre,9.3612
sub-04,E46,post,9.6243
sub-04,E47,pre,11.3976
sub-04,E47,post,10.4432
sub-04,E48,pre,11.3365
sub-04,E48,post,9.6788
sub-04,E49,pre,8.0416
sub-04,E49,post,10.874
sub-04,E50,pre,10.7679
sub-04,E50,post,9.3109
sub-04,E51,pre,12.4428
sub-04,E51,post,7.7767
sub-04,E52,pre,12.0695
sub-04,E52,post,12.0847
sub-04,E53,pre,10.2695
sub-04,E53,post,9.0157
sub-04,E54,pre,8.8535
sub-04,E54,post,10.9566
sub-04,E55,pre,10.0033
sub-04,E55,post,11.7141
sub-04,E56,pre,10.1411
sub-04,E56,post,8.4993
sub-04,E57,pre,7.9807
sub-04,E57,post,9.5292
sub-04,E58,pre,8.4487
sub-04,E58,post,11.0153
sub-04,E59,pre,10.1126
sub-04,E59,post,8.6052
sub-04,E60,pre,9.7413
sub-04,E60,post,8.196
sub-04,E61,pre,9.9719
sub-04,E61,post,10.2699
sub-04,E62,pre,11.0472
sub-04,E62,post,8.0377
sub-04,E63,pre,9.4159
sub-04,E63,post,11.8585
sub-04,E64,pre,10.2586
sub-04,E64,post,11.1592
sub-04,E65,pre,8.7547
sub-04,E65,post,11.6367
sub-04,E66,pre,10.9137
sub-04,E66,post,8.7972
sub-04,E67,pre,9.8658
sub-04,E67,post,11.4876
sub-04,E68,pre,9.9329
sub-04,E68,post,12.4937
sub-04,E69,pre,11.3789
sub-04,E69,post,9.7707
sub-04,E70,pre,8.6069
sub-04,E70,post,10.4278
sub-04,E71,pre,12.6686
sub-04,E71,post,12.1861
sub-04,E72,pre,11.9141
sub-04,E72,post,8.1943
sub-04,E73,pre,8.2733
sub-04,E73,post,9.5684
sub-04,E74,pre,10.4147
sub-04,E74,post,9.8174
sub-04,E75,pre,11.5344
sub-04,E75,post,9.0905
sub-04,E76,pre,10.0143
sub-04,E76,post,8.4169
sub-04,E77,pre,11.2886
sub-04,E77,post,9.041
sub-04,E78,pre,11.391
sub-04,E78,post,12.5092
sub-04,E79,pre,10.8778
sub-04,E79,post,9.2099
sub-04,E80,pre,12.3714
sub-04,E80,post,10.7152
sub-04,E81,pre,11.0538
sub-04,E81,post,9.1942
sub-04,E82,pre,9.6981
sub-04,E82,post,10.1495
sub-04,E83,pre,11.1747
sub-04,E83,post,11.6423
sub-04,E84,pre,11.9838
sub-04,E84,post,10.5559
sub-04,E85,pre,11.5184
sub-04,E85,post,9.1667
sub-04,E86,pre,9.2236
sub-04,E86,post,9.0433
sub-04,E87,pre,9.0807
sub-04,E87,post,11.373
sub-04,E88,pre,8.4899
sub-04,E88,post,12.3177
sub-04,E89,pre,11.5358
sub-04,E89,post,10.6301
sub-04,E90,pre,11.7727
sub-04,E90,post,9.2168
sub-04,E91,pre,9.8504
sub-04,E91,post,12.6961
sub-04,E92,pre,10.4049
sub-04,E92,post,7.7091
sub-04,E93,pre,11.2122
sub-04,E93,post,11.6581
sub-04,E94,pre,11.3485
sub-04,E94,post,11.0635
sub-04,E95,pre,10.4714
sub-04,E95,post,11.3352
sub-04,E96,pre,8.5347
sub-04,E96,post,11.0609
sub-04,E97,pre,10.4921
sub-04,E97,post,9.8089
sub-04,E98,pre,7.954
sub-04,E98,post,10.2236
sub-04,E99,pre,10.9778
sub-04,E99,post,8.2033
sub-04,E100,pre,7.6682
sub-04,E100,post,12.0758
sub-04,E101,pre,9.9672
sub-04,E101,post,10.3778
sub-04,E102,pre,9.3503
sub-04,E102,post,8.8608
sub-04,E103,pre,10.6977
sub-04,E103,post,10.2517
sub-04,E104,pre,9.056
sub-04,E104,post,9.0168
sub-04,E105,pre,8.4763
sub-04,E105,post,11.1473
sub-04,E106,pre,12.1259
sub-04,E106,post,12.9132
sub-04,E107,pre,9.4481
sub-04,E107,post,11.7422
sub-04,E108,pre,12.2496
sub-04,E108,post,10.8679
sub-04,E109,pre,12.7854
sub-04,E109,post,9.9898
sub-04,E110,pre,12.1583
sub-04,E110,post,11.7121
sub-04,E111,pre,10.0345
sub-04,E111,post,8.0259
sub-04,E112,pre,10.2884
sub-04,E112,post,12.4599
sub-04,E113,pre,10.9056
sub-04,E113,post,8.2524
sub-04,E114,pre,11.2015
sub-04,E114,post,11.6583
sub-04,E115,pre,10.6706
sub-04,E115,post,11.4955
sub-04,E116,pre,10.913
sub-04,E116,post,12.3789
sub-04,E117,pre,10.0962
sub-04,E117,post,9.4587
sub-04,E118,pre,12.2649
sub-04,E118,post,11.0842
sub-04,E119,pre,9.0072
sub-04,E119,post,9.6541
sub-04,E120,pre,7.4911
sub-04,E120,post,10.7731
sub-04,E121,pre,10.5499
sub-04,E121,post,11.238
sub-04,E122,pre,7.9385
sub-04,E122,post,12.2157
sub-04,E123,pre,9.3225
sub-04,E123,post,8.2483
sub-04,E124,pre,9.4425
sub-04,E124,post,10.7706
sub-04,E125,pre,7.9932
sub-04,E125,post,9.2662
sub-04,E126,pre,12.2769
sub-04,E126,post,8.1966
