subject,channel,condition,value
sub-02,E192,pre,8.2454
sub-02,E192,post,7.2129
sub-02,E193,pre,6.3982
sub-02,E193,post,6.8738
sub-02,E194,pre,6.9696
sub-02,E194,post,7.0451
sub-02,E195,pre,8.351
sub-02,E195,post,7.1528
sub-02,E196,pre,8.0242
sub-02,E196,post,8.3038
sub-02,E197,pre,7.6147
sub-02,E197,post,6.7233
sub-02,E198,pre,7.6998
sub-02,E198,post,6.7948
sub-02,E199,pre,6.6398
sub-02,E199,post,7.9518
sub-02,E200,pre,7.1766
sub-02,E200,post,7.8824
sub-02,E201,pre,7.6693
sub-02,E201,post,7.1831
sub-02,E202,pre,6.8979
sub-02,E202,post,8.3973
sub-02,E203,pre,6.6256
sub-02,E203,post,6.8288
sub-02,E204,pre,7.7716
sub-02,E204,post,6.6797
sub-02,E205,pre,8.3197
sub-02,E205,post,7.1266
sub-02,E206,pre,7.0044
sub-02,E206,post,6.8084
sub-02,E207,pre,7.4173
sub-02,E207,post,8.1382
sub-02,E208,pre,7.7628
sub-02,E208,post,7.155
sub-02,E209,pre,8.2885
sub-02,E209,post,7.023
sub-02,E210,pre,6.9224
sub-02,E210,post,7.7676
sub-02,E211,pre,6.973
sub-02,E211,post,6.4465
sub-02,E212,pre,7.3454
sub-02,E212,post,7.493
sub-02,E213,pre,8.119
sub-02,E213,post,8.3665
sub-02,E214,pre,8.138
sub-02,E214,post,7.2354
sub-02,E215,pre,7.3381
sub-02,E215,post,6.539
sub-02,E216,pre,7.2311
sub-02,E216,post,6.3747
sub-02,E217,pre,6.9938
sub-02,E217,post,7.5998
sub-02,E218,pre,7.5272
sub-02,E218,post,6.977
sub-02,E219,pre,7.9914
sub-02,E219,post,8.1124
sub-02,E220,pre,7.9105
sub-02,E220,post,6.9059
sub-02,E221,pre,6.9422
sub-02,E221,post,8.0617
sub-02,E222,pre,7.7629
sub-02,E222,post,6.7727
sub-02,E223,pre,7.2044
sub-02,E223,post,7.8535
sub-02,E224,pre,7.6487
sub-02,E224,post,6.5427
sub-02,E225,pre,8.2921
sub-02,E225,post,8.1391
sub-02,E226,pre,6.5491
sub-02,E226,post,6.851
sub-02,E227,pre,6.7059
sub-02,E227,post,8.1073
sub-02,E228,pre,7.799
sub-02,E228,post,8.5236
sub-02,E229,pre,6.7896
sub-02,E229,post,7.4415
sub-02,E230,pre,7.5788
sub-02,E230,post,7.9535
sub-02,E231,pre,6.8465
sub-02,E231,post,7.7026
sub-02,E232,pre,6.5306
sub-02,E232,post,7.2297
sub-02,E233,pre,6.7451
sub-02,E233,post,7.5784
sub-02,E234,pre,7.9282
sub-02,E234,post,6.7948
sub-02,E235,pre,7.6108
sub-02,E235,post,6.9315
sub-02,E236,pre,6.823
sub-02,E236,post,8.4368
sub-02,E237,pre,6.6265
sub-02,E237,post,7.2375
sub-02,E238,pre,8.0148
sub-02,E238,post,6.7991
sub-02,E239,pre,6.8898
sub-02,E239,post,8.3446
sub-02,E240,pre,6.4401
sub-02,E240,post,7.626
sub-02,E241,pre,7.9981
sub-02,E241,post,6.8021
sub-02,E242,pre,8.2528
sub-02,E242,post,7.8449
sub-02,E243,pre,8.1074
sub-02,E243,post,6.5233
sub-02,E244,pre,7.0236
sub-02,E244,post,7.595
sub-02,E245,pre,6.5379
sub-02,E245,post,8.0695
sub-02,E246,pre,7.7268
sub-02,E246,post,8.3229
sub-02,E247,pre,7.643
sub-02,E247,post,8.651
sub-02,E248,pre,7.565
sub-02,E248,post,7.3641
sub-02,E249,pre,6.4944
sub-02,E249,post,7.7833
sub-02,E250,pre,8.0671
sub-02,E250,post,8.2743
sub-02,E251,pre,8.3458
sub-02,E251,post,6.739
sub-02,E252,pre,7.8855
sub-02,E252,post,7.7622
sub-02,E253,pre,7.1262
sub-02,E253,post,6.9534
sub-02,E254,pre,6.9295
sub-02,E254,post,7.5026
sub-02,E255,pre,7.6065
sub-02,E255,post,6.5029
sub-02,E256,pre,7.7798
sub-02,E256,post,6.8721
sub-03,FidNz,pre,6.7901
sub-03,FidNz,post,7.7114
sub-03,FidT9,pre,7.5817
sub-03,FidT9,post,6.8868
sub-03,FidT10,pre,7.6747
sub-03,FidT10,post,8.3945
sub-03,E1,pre,8.4426
sub-03,E1,post,6.6933
sub-03,E2,pre,7.0715
sub-03,E2,post,6.5735
sub-03,E3,pre,7.0238
sub-03,E3,post,8.4947
sub-03,E4,pre,6.8691
sub-03,E4,post,7.4448
sub-03,E5,pre,6.6561
sub-03,E5,post,6.9744
sub-03,E6,pre,8.0383
sub-03,E6,post,7.1749
sub-03,E7,pre,6.6193
sub-03,E7,post,8.106
sub-03,E8,pre,7.9397
sub-03,E8,post,7.0471
sub-03,E9,pre,7.2363
sub-03,E9,post,7.26
sub-03,E10,pre,6.6671
sub-03,E10,post,8.126
sub-03,E11,pre,7.4225
sub-03,E11,post,7.0625
sub-03,E12,pre,7.1841
sub-03,E12,post,7.9422
sub-03,E13,pre,8.3809
sub-03,E13,post,8.0905
sub-03,E14,pre,8.3032
sub-03,E14,post,7.9322
sub-03,E15,pre,8.2169
sub-03,E15,post,7.4011
sub-03,E16,pre,8.4821
sub-03,E16,post,7.2846
sub-03,E17,pre,6.553
sub-03,E17,post,6.7818
sub-03,E18,pre,7.484
sub-03,E18,post,7.817
sub-03,E19,pre,7.2048
sub-03,E19,post,7.6678
sub-03,E20,pre,6.3701
sub-03,E20,post,8.3374
sub-03,E21,pre,8.4783
sub-03,E21,post,8.3561
sub-03,E22,pre,6.6735
sub-03,E22,post,7.6759
sub-03,E23,pre,8.2333
sub-03,E23,post,7.2
sub-03,E24,pre,7.3154
sub-03,E24,post,8.2165
sub-03,E25,pre,6.6289
sub-03,E25,post,7.6939
sub-03,E26,pre,7.4146
sub-03,E26,post,7.5479
sub-03,E27,pre,8.0925
sub-03,E27,post,8.6055
sub-03,E28,pre,7.6736
sub-03,E28,post,7.9326
sub-03,E29,pre,7.4115
sub-03,E29,post,8.1415
sub-03,E30,pre,7.8466
sub-03,E30,post,7.3897
sub-03,E31,pre,7.6947
sub-03,E31,post,7.0716
sub-03,E32,pre,8.3721
sub-03,E32,post,8.62
sub-03,E33,pre,7.1315
sub-03,E33,post,8.092
sub-03,E34,pre,6.8313
sub-03,E34,post,7.7678
sub-03,E35,pre,6.4811
sub-03,E35,post,7.5031
sub-03,E36,pre,6.5834
sub-03,E36,post,7.21
sub-03,E37,pre,6.59
sub-03,E37,post,6.7779
sub-03,E38,pre,8.484
sub-03,E38,post,7.6697
sub-03,E39,pre,8.1215
sub-03,E39,post,7.5241
sub-03,E40,pre,7.878
sub-03,E40,post,7.0526
sub-03,E41,pre,7.5138
sub-03,E41,post,7.6052
sub-03,E42,pre,7.9158
sub-03,E42,post,7.1194
sub-03,E43,pre,8.0984
sub-03,E43,post,6.5539
sub-03,E44,pre,6.7813
sub-03,E44,post,7.4927
sub-03,E45,pre,7.212
sub-03,E45,post,6.7458
sub-03,E46,pre,8.2524
sub-03,E46,post,7.8016
sub-03,E47,pre,8.0071
sub-03,E47,post,6.9994
sub-03,E48,pre,7.2524
sub-03,E48,post,7.9509
sub-03,E49,pre,7.1294
sub-03,E49,post,7.7471
sub-03,E50,pre,7.5807
sub-03,E50,post,8.6126
sub-03,E51,pre,7.2397
sub-03,E51,post,7.6955
sub-03,E52,pre,7.1986
sub-03,E52,post,7.65
sub-03,E53,pre,8.2574
sub-03,E53,post,8.2469
sub-03,E54,pre,6.9584
sub-03,E54,post,6.9579
sub-03,E55,pre,6.9998
sub-03,E55,post,7.816
sub-03,E56,pre,8.4638
sub-03,E56,post,7.0254
sub-03,E57,pre,7.7226
sub-03,E57,post,6.5232
sub-03,E58,pre,6.5573
sub-03,E58,post,6.7025
sub-03,E59,pre,7.5727
sub-03,E59,post,7.1753
sub-03,E60,pre,7.6765
sub-03,E60,post,8.1864
sub-03,E61,pre,6.6055
sub-03,E61,post,8.2266
sub-03,E62,pre,7.2472
sub-03,E62,post,7.659
sub-03,E63,pre,7.5998
sub-03,E63,post,7.5283
sub-03,E64,pre,7.5092
sub-03,E64,post,8.2722
sub-03,E65,pre,7.5146
sub-03,E65,post,7.033
sub-03,E66,pre,7.3131
sub-03,E66,post,6.5867
sub-03,E67,pre,8.1671
sub-03,E67,post,8.1072
sub-03,E68,pre,8.3705
sub-03,E68,post,7.689
sub-03,E69,pre,8.7669
sub-03,E69,post,6.5335
sub-03,E70,pre,7.1437
sub-03,E70,post,7.9393
sub-03,E71,pre,6.6658
sub-03,E71,post,7.0794
sub-03,E72,pre,7.2589
sub-03,E72,post,8.0279
sub-03,E73,pre,8.3464
sub-03,E73,post,7.8052
sub-03,E74,pre,7.2009
sub-03,E74,post,8.3368
sub-03,E75,pre,7.5179
sub-03,E75,post,7.5824
sub-03,E76,pre,8.5118
sub-03,E76,post,7.4698
sub-03,E77,pre,7.5531
sub-03,E77,post,7.4565
sub-03,E78,pre,7.2569
sub-03,E78,post,8.1919
sub-03,E79,pre,6.6351
sub-03,E79,post,8.3762
sub-03,E80,pre,7.8878
sub-03,E80,post,8.304
sub-03,E81,pre,8.4761
sub-03,E81,post,8.2319
sub-03,E82,pre,6.7336
sub-03,E82,post,7.0639
sub-03,E83,pre,6.3536
sub-03,E83,post,8.7487
sub-03,E84,pre,8.1886
sub-03,E84,post,8.397
sub-03,E85,pre,7.1758
sub-03,E85,post,8.7862
sub-03,E86,pre,6.5691
sub-03,E86,post,7.5431
sub-03,E87,pre,8.1833
sub-03,E87,post,6.5182
sub-03,E88,pre,7.7497
sub-03,E88,post,6.8111
sub-03,E89,pre,6.8113
sub-03,E89,post,7.3342
sub-03,E90,pre,7.6164
sub-03,E90,post,6.5505
sub-03,E91,pre,6.8053
sub-03,E91,post,7.6519
sub-03,E92,pre,7.7628
sub-03,E92,post,7.2824
sub-03,E93,pre,7.3125
sub-03,E93,post,8.5396
sub-03,E94,pre,7.6744
sub-03,E94,post,6.8272
sub-03,E95,pre,7.9718
sub-03,E95,post,6.7839
sub-03,E96,pre,7.5946
sub-03,E96,post,6.5831
sub-03,E97,pre,7.925
sub-03,E97,post,6.6985
sub-03,E98,pre,8.0572
sub-03,E98,post,7.8033
sub-03,E99,pre,7.4869
sub-03,E99,post,8.6859
sub-03,E100,pre,7.9351
sub-03,E100,post,6.9129
sub-03,E101,pre,7.8058
sub-03,E101,post,7.3664
sub-03,E102,pre,8.0948
sub-03,E102,post,6.6586
sub-03,E103,pre,8.2757
sub-03,E103,post,7.7821
sub-03,E104,pre,7.5303
sub-03,E104,post,7.3277
sub-03,E105,pre,7.8127
sub-03,E105,post,7.3432
sub-03,E106,pre,8.3111
sub-03,E106,post,6.7082
sub-03,E107,pre,7.0292
sub-03,E107,post,8.0604
sub-03,E108,pre,7.8852
sub-03,E108,post,7.9924
sub-03,E109,pre,7.5706
sub-03,E109,post,8.0733
sub-03,E110,pre,7.2478
sub-03,E110,post,7.5392
sub-03,E111,pre,7.777
sub-03,E111,post,8.313
sub-03,E112,pre,7.7281
sub-03,E112,post,7.0567
sub-03,E113,pre,6.5751
sub-03,E113,post,7.852
sub-03,E114,pre,6.7294
sub-03,E114,post,8.5397
sub-03,E115,pre,7.3393
sub-03,E115,post,7.8359
sub-03,E116,pre,7.2286
sub-03,E116,post,6.7989
sub-03,E117,pre,6.9064
sub-03,E117,post,7.6862
sub-03,E118,pre,8.1395
sub-03,E118,post,8.0182
sub-03,E119,pre,8.0511
sub-03,E119,post,6.5519
sub-03,E120,pre,7.8503
sub-03,E120,post,8.0768
sub-03,E121,pre,7.5626
sub-03,E121,post,7.1206
sub-03,E122,pre,7.0038
sub-03,E122,post,8.0964
sub-03,E123,pre,7.7741
sub-03,E123,post,8.4729
sub-03,E124,pre,6.5841
sub-03,E124,post,6.5937
sub-03,E125,pre,7.7861
sub-03,E125,post,7.4082
sub-03,E126,pre,7.9814
sub-03,E126,post,8.1795
sub-03,E127,pre,7.1404
sub-03,E127,post,7.8837
sub-03,E128,pre,8.4451
sub-03,E128,post,8.1032
sub-03,E129,pre,6.6649
sub-03,E129,post,7.2344
sub-03,E130,pre,7.035
sub-03,E130,post,8.1241
sub-03,E131,pre,7.6002
sub-03,E131,post,7.5748
sub-03,E132,pre,6.7943
sub-03,E132,post,6.8881
sub-03,E133,pre,6.8698
sub-03,E133,post,7.1228
sub-03,E134,pre,7.7324
sub-03,E134,post,7.2622
sub-03,E135,pre,7.1005
sub-03,E135,post,7.7355
sub-03,E136,pre,8.2053
sub-03,E136,post,7.1418
sub-03,E137,pre,6.5393
sub-03,E137,post,6.7522
sub-03,E138,pre,7.2444
sub-03,E138,post,8.2525
sub-03,E139,pre,7.5145
sub-03,E139,post,7.1132
sub-03,E140,pre,6.5638
sub-03,E140,post,7.6962
sub-03,E141,pre,7.6454
sub-03,E141,post,7.7218
sub-03,E142,pre,7.7065
sub-03,E142,post,6.4445
sub-03,E143,pre,7.8298
sub-03,E143,post,6.5726
sub-03,E144,pre,7.6296
sub-03,E144,post,8.2356
sub-03,E145,pre,7.9958
sub-03,E145,post,6.8173
sub-03,E146,pre,7.8868
sub-03,E146,post,8.2538
sub-03,E147,pre,7.9058
sub-03,E147,post,7.7527
sub-03,E148,pre,7.2857
sub-03,E148,post,6.6876
sub-03,E149,pre,7.8888
sub-03,E149,post,8.261
sub-03,E150,pre,8.1272
sub-03,E150,post,7.4824
sub-03,E151,pre,7.9268
sub-03,E151,post,6.672
sub-03,E152,pre,7.8693
sub-03,E152,post,7.8102
sub-03,E153,pre,7.7278
sub-03,E153,post,8.3224
sub-03,E154,pre,7.8777
sub-03,E154,post,7.9516
sub-03,E155,pre,8.0246
sub-03,E155,post,7.8366
sub-03,E156,pre,7.1719
sub-03,E156,post,6.9991
sub-03,E157,pre,6.8203
sub-03,E157,post,7.7782
sub-03,E158,pre,8.2476
sub-03,E158,post,7.7968
sub-03,E159,pre,7.3329
sub-03,E159,post,6.5568
sub-03,E160,pre,6.9899
sub-03,E160,post,7.1176
sub-03,E161,pre,8.421
sub-03,E161,post,7.8714
sub-03,E162,pre,7.6089
sub-03,E162,post,7.1925
sub-03,E163,pre,7.0463
sub-03,E163,post,6.9886
sub-03,E164,pre,7.6903
sub-03,E164,post,7.0791
sub-03,E165,pre,7.3187
sub-03,E165,post,7.525
sub-03,E166,pre,7.9399
sub-03,E166,post,7.6323
sub-03,E167,pre,8.342
sub-03,E167,post,6.4315
sub-03,E168,pre,7.4221
sub-03,E168,post,6.6797
sub-03,E169,pre,7.4361
sub-03,E169,post,7.5595
sub-03,E170,pre,8.0746
sub-03,E170,post,7.8181
sub-03,E171,pre,7.2451
sub-03,E171,post,6.5329
sub-03,E172,pre,8.1605
sub-03,E172,post,7.4954
sub-03,E173,pre,7.0326
sub-03,E173,post,8.4398
sub-03,E174,pre,7.2888
sub-03,E174,post,8.0717
sub-03,E175,pre,7.5729
sub-03,E175,post,7.0905
sub-03,E176,pre,7.6142
sub-03,E176,post,7.5013
sub-03,E177,pre,6.9145
sub-03,E177,post,6.963
sub-03,E178,pre,7.6965
sub-03,E178,post,7.5462
sub-03,E179,pre,8.4407
sub-03,E179,post,6.989
sub-03,E180,pre,7.534
sub-03,E180,post,6.696
sub-03,E181,pre,8.1386
sub-03,E181,post,7.8606
sub-03,E182,pre,7.3876
sub-03,E182,post,7.5875
sub-03,E183,pre,6.4407
sub-03,E183,post,8.0327
sub-03,E184,pre,6.8509
sub-03,E184,post,7.4031
sub-03,E185,pre,6.4996
sub-03,E185,post,6.7681
sub-03,E186,pre,6.7458
sub-03,E186,post,8.1037
sub-03,E187,pre,7.0291
sub-03,E187,post,7.5579
sub-03,E188,pre,6.8817
sub-03,E188,post,8.3694
sub-03,E189,pre,7.0229
sub-03,E189,post,7.6468
sub-03,E190,pre,7.8548
sub-03,E190,post,6.9842
sub-03,E191,pre,8.1835
sub-03,E191,post,7.0493
sub-03,E192,pre,7.0325
sub-03,E192,post,7.8826
sub-03,E193,pre,8.2742
sub-03,E193,post,7.9854
sub-03,E194,pre,8.2617
sub-03,E194,post,8.4665
sub-03,E195,pre,8.3545
sub-03,E195,post,8.3525
sub-03,E196,pre,7.3352
sub-03,E196,post,7.7959
sub-03,E197,pre,7.5022
sub-03,E197,post,8.4115
sub-03,E198,pre,8.0814
sub-03,E198,post,7.9993
sub-03,E199,pre,7.3998
sub-03,E199,post,8.5353
sub-03,E200,pre,7.8616
sub-03,E200,post,6.6535
sub-03,E201,pre,6.869
sub-03,E201,post,8.3976
sub-03,E202,pre,7.6725
sub-03,E202,post,7.0986
sub-03,E203,pre,8.3117
sub-03,E203,post,6.8899
sub-03,E204,pre,6.9969
sub-03,E204,post,8.4218
sub-03,E205,pre,6.7795
sub-03,E205,post,7.659
sub-03,E206,pre,7.4945
sub-03,E206,post,6.855
sub-03,E207,pre,6.9512
sub-03,E207,post,7.4293
sub-03,E208,pre,7.3321
sub-03,E208,post,7.1786
sub-03,E209,pre,7.2661
sub-03,E209,post,7.6584
sub-03,E210,pre,6.656
sub-03,E210,post,7.2883
sub-03,E211,pre,6.8741
sub-03,E211,post,7.0062
sub-03,E212,pre,7.4359
sub-03,E212,post,7.1664
sub-03,E213,pre,7.6321
sub-03,E213,post,7.0604
sub-03,E214,pre,8.0342
sub-03,E214,post,7.1098
sub-03,E215,pre,7.4748
sub-03,E215,post,8.6447
sub-03,E216,pre,7.4998
sub-03,E216,post,6.2882
sub-03,E217,pre,8.1795
sub-03,E217,post,8.3687
sub-03,E218,pre,7.803
sub-03,E218,post,7.095
sub-03,E219,pre,6.5638
sub-03,E219,post,7.7269
sub-03,E220,pre,7.2984
sub-03,E220,post,7.6281
sub-03,E221,pre,8.0255
sub-03,E221,post,6.8895
sub-03,E222,pre,7.8268
sub-03,E222,post,7.0489
sub-03,E223,pre,7.2746
sub-03,E223,post,7.3859
sub-03,E224,pre,6.758
sub-03,E224,post,6.8915
sub-03,E225,pre,7.9502
sub-03,E225,post,8.1985
sub-03,E226,pre,6.1754
sub-03,E226,post,7.828
sub-03,E227,pre,7.4734
sub-03,E227,post,6.6179
sub-03,E228,pre,6.8668
sub-03,E228,post,6.8919
sub-03,E229,pre,8.0342
sub-03,E229,post,7.5069
sub-03,E230,pre,6.985
sub-03,E230,post,8.3929
sub-03,E231,pre,8.1684
sub-03,E231,post,7.2543
sub-03,E232,pre,8.4888
sub-03,E232,post,6.775
sub-03,E233,pre,7.475
sub-03,E233,post,7.742
sub-03,E234,pre,8.0117
sub-03,E234,post,7.6337
sub-03,E235,pre,7.6936
sub-03,E235,post,7.5696
sub-03,E236,pre,7.4484
sub-03,E236,post,8.4418
sub-03,E237,pre,7.3095
sub-03,E237,post,7.6759
sub-03,E238,pre,6.9628
sub-03,E238,post,8.137
sub-03,E239,pre,7.3163
sub-03,E239,post,6.6653
sub-03,E240,pre,7.1829
sub-03,E240,post,8.2338
sub-03,E241,pre,7.8346
sub-03,E241,post,7.7991
sub-03,E242,pre,6.6293
sub-03,E242,post,7.3214
sub-03,E243,pre,7.0167
sub-03,E243,post,8.4488
sub-03,E244,pre,7.9993
sub-03,E244,post,7.4014
sub-03,E245,pre,8.3289
sub-03,E245,post,8.4086
sub-03,E246,pre,7.3367
sub-03,E246,post,6.4203
sub-03,E247,pre,8.1362
sub-03,E247,post,7.6909
sub-03,E248,pre,7.6502
sub-03,E248,post,7.4453
sub-03,E249,pre,7.0506
sub-03,E249,post,7.7301
sub-03,E250,pre,7.6029
sub-03,E250,post,7.2149
sub-03,E251,pre,7.1467
sub-03,E251,post,7.8546
sub-03,E252,pre,6.8445
sub-03,E252,post,7.3435
sub-03,E253,pre,7.0898
sub-03,E253,post,8.332
sub-03,E254,pre,7.5507
sub-03,E254,post,7.534
sub-03,E255,pre,7.7973
sub-03,E255,post,7.213
sub-03,E256,pre,7.687
sub-03,E256,post,8.2177
sub-04,FidNz,pre,7.4263
sub-04,FidNz,post,7.8949
sub-04,FidT9,pre,6.6747
sub-04,FidT9,post,8.0907
sub-04,FidT10,pre,7.4365
sub-04,FidT10,post,7.284
sub-04,E1,pre,6.8766
sub-04,E1,post,8.0036
sub-04,E2,pre,6.9636
sub-04,E2,post,7.0695
sub-04,E3,pre,8.1778
sub-04,E3,post,8.6816
sub-04,E4,pre,7.3161
sub-04,E4,post,7.497
sub-04,E5,pre,7.0088
sub-04,E5,post,8.2278
sub-04,E6,pre,7.4391
sub-04,E6,post,6.6867
sub-04,E7,pre,7.1358
sub-04,E7,post,7.2146
sub-04,E8,pre,7.5923
sub-04,E8,post,7.6182
sub-04,E9,pre,6.297
sub-04,E9,post,7.249
sub-04,E10,pre,7.1095
sub-04,E10,post,8.4544
sub-04,E11,pre,8.2555
sub-04,E11,post,8.2605
sub-04,E12,pre,7.2755
sub-04,E12,post,6.7379
sub-04,E13,pre,7.1345
sub-04,E13,post,7.5368
sub-04,E14,pre,8.354
sub-04,E14,post,8.5055
sub-04,E15,pre,7.8754
sub-04,E15,post,7.2179
sub-04,E16,pre,8.406
sub-04,E16,post,8.2393
sub-04,E17,pre,8.1734
sub-04,E17,post,6.7221
sub-04,E18,pre,7.7478
sub-04,E18,post,7.3761
sub-04,E19,pre,7.3544
sub-04,E19,post,6.9747
sub-04,E20,pre,7.4326
sub-04,E20,post,6.5672
sub-04,E21,pre,8.1448
sub-04,E21,post,7.8759
sub-04,E22,pre,8.3202
sub-04,E22,post,7.7598
sub-04,E23,pre,6.6236
sub-04,E23,post,7.2863
sub-04,E24,pre,7.8927
sub-04,E24,post,7.1456
sub-04,E25,pre,7.0672
sub-04,E25,post,7.4728
sub-04,E26,pre,7.7316
sub-04,E26,post,8.7417
sub-04,E27,pre,8.2025
sub-04,E27,post,8.3406
sub-04,E28,pre,7.4021
sub-04,E28,post,8.036
sub-04,E29,pre,8.7125
sub-04,E29,post,7.3033
sub-04,E30,pre,7.063
sub-04,E30,post,7.8373
sub-04,E31,pre,6.5134
sub-04,E31,post,8.3566
sub-04,E32,pre,7.4739
sub-04,E32,post,6.6571
sub-04,E33,pre,7.9689
sub-04,E33,post,7.8627
sub-04,E34,pre,6.3127
sub-04,E34,post,6.7643
sub-04,E35,pre,6.7747
sub-04,E35,post,8.2964
sub-04,E36,pre,6.777
sub-04,E36,post,6.7338
sub-04,E37,pre,7.4418
sub-04,E37,post,8.3478
sub-04,E38,pre,7.2155
sub-04,E38,post,8.4007
sub-04,E39,pre,8.0144
sub-04,E39,post,6.4922
sub-04,E40,pre,7.4572
sub-04,E40,post,7.0321
sub-04,E41,pre,8.4239
sub-04,E41,post,6.8984
sub-04,E42,pre,8.2574
sub-04,E42,post,6.891
sub-04,E43,pre,7.6614
sub-04,E43,post,8.4103
sub-04,E44,pre,8.1724
sub-04,E44,post,7.11
sub-04,E45,pre,7.178
sub-04,E45,post,7.7043
sub-04,E46,pre,7.6645
sub-04,E46,post,8.2379
sub-04,E47,pre,6.9121
sub-04,E47,post,8.387
sub-04,E48,pre,8.1942
sub-04,E48,post,7.659
sub-04,E49,pre,6.6707
sub-04,E49,post,7.9141
sub-04,E50,pre,6.9379
sub-04,E50,post,6.3504
sub-04,E51,pre,6.5764
sub-04,E51,post,7.1573
sub-04,E52,pre,8.4297
sub-04,E52,post,7.0347
sub-04,E53,pre,7.3201
sub-04,E53,post,8.6415
sub-04,E54,pre,7.2065
sub-04,E54,post,8.0685
sub-04,E55,pre,6.7856
sub-04,E55,post,8.6555
sub-04,E56,pre,7.1146
sub-04,E56,post,7.7461
sub-04,E57,pre,8.343
sub-04,E57,post,7.2424
sub-04,E58,pre,8.192
sub-04,E58,post,7.3135
sub-04,E59,pre,7.059
sub-04,E59,post,8.0289
sub-04,E60,pre,7.1912
sub-04,E60,post,6.5952
sub-04,E61,pre,7.7331
sub-04,E61,post,8.3619
sub-04,E62,pre,7.4942
sub-04,E62,post,7.4455
sub-04,E63,pre,7.3091
sub-04,E63,post,8.3455
sub-04,E64,pre,7.4486
sub-04,E64,post,7.4793
sub-04,E65,pre,8.3864
sub-04,E65,post,7.5749
sub-04,E66,pre,6.7829
sub-04,E66,post,7.0468
sub-04,E67,pre,7.8713
sub-04,E67,post,7.5112
sub-04,E68,pre,7.9826
sub-04,E68,post,8.2552
sub-04,E69,pre,6.3859
sub-04,E69,post,7.3221
sub-04,E70,pre,8.3453
sub-04,E70,post,7.5315
sub-04,E71,pre,7.0809
sub-04,E71,post,7.8478
sub-04,E72,pre,8.1578
sub-04,E72,post,7.4632
sub-04,E73,pre,6.8217
sub-04,E73,post,6.5547
sub-04,E74,pre,6.9507
sub-04,E74,post,7.6244
sub-04,E75,pre,7.0465
sub-04,E75,post,6.8426
sub-04,E76,pre,7.7981
sub-04,E76,post,6.7559
sub-04,E77,pre,8.2016
sub-04,E77,post,7.0951
sub-04,E78,pre,7.2759
sub-04,E78,post,8.1754
sub-04,E79,pre,8.2192
sub-04,E79,post,7.9273
sub-04,E80,pre,8.4963
sub-04,E80,post,7.8127
sub-04,E81,pre,7.8407
sub-04,E81,post,7.8661
sub-04,E82,pre,7.6956
sub-04,E82,post,7.6939
sub-04,E83,pre,6.885
sub-04,E83,post,8.2298
sub-04,E84,pre,7.7852
sub-04,E84,post,8.2964
sub-04,E85,pre,6.8666
sub-04,E85,post,7.8135
sub-04,E86,pre,6.5265
sub-04,E86,post,7.2063
sub-04,E87,pre,7.5225
sub-04,E87,post,7.051
sub-04,E88,pre,7.2596
sub-04,E88,post,8.1485
sub-04,E89,pre,6.6659
sub-04,E89,post,7.9531
sub-04,E90,pre,7.4603
sub-04,E90,post,7.1436
sub-04,E91,pre,6.6828
sub-04,E91,post,7.8249
sub-04,E92,pre,7.2784
sub-04,E92,post,8.049
sub-04,E93,pre,7.8814
sub-04,E93,post,7.6753
sub-04,E94,pre,8.099
sub-04,E94,post,8.1367
sub-04,E95,pre,7.684
sub-04,E95,post,8.4893
sub-04,E96,pre,6.3248
sub-04,E96,post,7.8294
sub-04,E97,pre,6.8972
sub-04,E97,post,6.7748
sub-04,E98,pre,8.1165
sub-04,E98,post,7.1699
sub-04,E99,pre,7.3933
sub-04,E99,post,7.6471
sub-04,E100,pre,7.7213
sub-04,E100,post,7.8044
sub-04,E101,pre,6.7979
sub-04,E101,post,8.1103
sub-04,E102,pre,7.526
sub-04,E102,post,7.3673
sub-04,E103,pre,7.6264
sub-04,E103,post,7.896
sub-04,E104,pre,7.1906
sub-04,E104,post,6.3331
sub-04,E105,pre,7.5024
sub-04,E105,post,7.5458
sub-04,E106,pre,8.4364
sub-04,E106,post,6.8863
sub-04,E107,pre,7.3151
sub-04,E107,post,6.4769
sub-04,E108,pre,6.7913
sub-04,E108,post,6.4001
sub-04,E109,pre,6.8775
sub-04,E109,post,7.5485
sub-04,E110,pre,8.4278
sub-04,E110,post,6.3681
sub-04,E111,pre,6.5584
sub-04,E111,post,7.6352
sub-04,E112,pre,6.8236
sub-04,E112,post,7.19
sub-04,E113,pre,7.2151
sub-04,E113,post,6.8772
sub-04,E114,pre,7.6861
sub-04,E114,post,6.6347
sub-04,E115,pre,7.0982
sub-04,E115,post,8.7069
sub-04,E116,pre,6.8221
sub-04,E116,post,8.6891
sub-04,E117,pre,7.052
sub-04,E117,post,7.7861
sub-04,E118,pre,7.882
sub-04,E118,post,6.7146
sub-04,E119,pre,6.6118
sub-04,E119,post,6.7378
sub-04,E120,pre,7.0977
sub-04,E120,post,8.2207
sub-04,E121,pre,6.3976
sub-04,E121,post,6.8766
sub-04,E122,pre,8.447
sub-04,E122,post,8.8044
sub-04,E123,pre,6.8218
sub-04,E123,post,6.4038
sub-04,E124,pre,7.5047
sub-04,E124,post,7.301
sub-04,E125,pre,7.5776
sub-04,E125,post,6.6598
sub-04,E126,pre,7.6842
sub-04,E126,post,7.3426
sub-04,E127,pre,7.7896
